label,text,label_idx
NA,广州市 海珠区 人民检察院 指控 被告人 梁某某 于 2015年5月24日11时 许在 本市 海珠区 革新 路凤安街 90 号 二楼 屋内 被 公安人员 抓获 公安人员 现场 从 梁某某 随身携带 的 挂包 及 屋内 查获 属于 其 的 白色晶体 3 包经 鉴定 净重   <e1>   3.92克   </e1>   检出 甲基苯丙胺 成分 白色 块状 物 5 包经 鉴定 净重   <e2>   8.75克   </e2>   检出 海洛因 成分 白色晶体 1 瓶经 鉴定 净重 2.01克 检出 甲基苯丙胺 成分 及 吸毒 工具 冰壶 1 个,4
sell_drugs_to,施甸县 人民检察院 指控 被告人   <e1>   苏为新   </e1>   于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员   <e2>   蒋某某   </e2>   8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,1
traffic_in,施甸县 人民检察院 指控 被告人   <e1>   苏为新   </e1>   于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品   <e2>   甲基苯丙胺   </e2>   约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,0
sell_drugs_to,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人   <e1>   苏为新   </e1>   在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给   <e2>   蒋某某   </e2>   8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,1
traffic_in,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人   <e1>   苏为新   </e1>   在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品   <e2>   甲基苯丙胺   </e2>   约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,0
sell_drugs_to,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人   <e1>   苏为新   </e1>   在 相同 的 地点 以 同样 的 价格 贩卖 给   <e2>   蒋某某   </e2>   8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,1
traffic_in,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人   <e1>   苏为新   </e1>   在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品   <e2>   甲基苯丙胺   </e2>   约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,0
sell_drugs_to,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人   <e1>   苏为新   </e1>   在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员   <e2>   李某某   </e2>   10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,1
traffic_in,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人   <e1>   苏为新   </e1>   在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品   <e2>   甲基苯丙胺   </e2>   约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,0
NA,施甸县 人民检察院 指控 被告人 苏为新 于 2014年3月10日 左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在   <e1>   摩苍路大阳摩托车店   </e1>   旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 1   <e2>   甲基苯丙胺   </e2>   基 苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪 鉴于 被告人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,4
NA,施甸县 人民检察院 指控 被告人 苏为新 于   <e1>   2014年3月10日   </e1>   左右 的 一天 在 其 承租 的 施甸县 甸阳镇 勐底 路 曹某某 家 出租房 二楼 202 房间 以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年同月 20 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 又 以 200 元 人民币 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 同年 4 月 10 日 左右 的 一天 被告人 苏为新 在 相同 的 地点 以 同样 的 价格 贩卖 给 蒋某某 8 粒 毒品 甲基苯丙胺 约 0.728 克 4 月 23 日 傍晚 被告人 苏为新 在 摩苍路大阳摩托车店 旁以 200 元 人民币 的 价格 贩卖 给 吸毒 人员 李某某 10 粒 毒品 甲基苯丙胺 约 0.91克 被告人 苏为新 以 非法 牟利 为 目的 明知 是 毒品 而 多次 贩卖 情节严重 其 行为 已 构成 贩卖毒品 罪鉴   <e2>   苏为新   </e2>   人 苏为新 能 坦白 认罪 可 从轻 处罚 建议 判处 其 三年 以上 四年 以下 有期徒刑 并 处罚金,4
sell_drugs_to,上海市 长宁区 人民检察院 指控 2015 年 11月 2 4日 15 时许 被告人   <e1>   XXXXXXXXXX   </e1>   与 购毒 人   <e2>   XX   </e2>   另行 处理 通过 手机 联系 商 定购 毒 当日下午17时 许 根据 事先 约定 被告人 至 本市 长宁区 凯旋路 XXX 号 莫泰 168 酒店 门口 以 人民币 500 元 的 价格 将 1 包 绿色 植株 贩卖 给 XX 交易 时 被 民警 当场 抓获 民警 从 被告人 身上 查获 毒资 人民币 500 元 从 XX 身上 绿色 植株 1 包经 检验 上述 绿色 植株 净重 14.27 克 检出 大麻 成分 公诉 机关 认为 被告人 XXXXXXXXXX 到案 后能 如实 供述 自己 的 犯罪行为 建议 判处 被告人 拘役 四个 月 以下 并 处罚金 之 刑罚,1
sell_drugs_to,上海市 长宁区 人民检察院 指控 2015 年 11月 2 4日 15 时许 被告人   <e1>   XXXXXXXXXX   </e1>   与 购毒 人 XX 另行 处理 通过 手机 联系 商 定购 毒 当日下午17时 许 根据 事先 约定 被告人 至 本市 长宁区 凯旋路 XXX 号 莫泰 168 酒店 门口 以 人民币 500 元 的 价格 将 1 包 绿色 植株 贩卖 给   <e2>   XX   </e2>   交易 时 被 民警 当场 抓获 民警 从 被告人 身上 查获 毒资 人民币 500 元 从 XX 身上 绿色 植株 1 包经 检验 上述 绿色 植株 净重 14.27 克 检出 大麻 成分 公诉 机关 认为 被告人 XXXXXXXXXX 到案 后能 如实 供述 自己 的 犯罪行为 建议 判处 被告人 拘役 四个 月 以下 并 处罚金 之 刑罚,1
traffic_in,上海市 长宁区 人民检察院 指控 2015 年 11月 2 4日 15 时许 被告人   <e1>   XXXXXXXXXX   </e1>   与 购毒 人 XX 另行 处理 通过 手机 联系 商 定购 毒 当日下午17时 许 根据 事先 约定 被告人 至 本市 长宁区 凯旋路 XXX 号 莫泰 168 酒店 门口 以 人民币 500 元 的 价格 将 1 包 绿色 植株 贩卖 给 XX 交易 时 被 民警 当场 抓获 民警 从 被告人 身上 查获 毒资 人民币 500 元 从 XX 身上 绿色 植株 1 包经 检验 上述 绿色 植株 净重 14.27 克 检出   <e2>   大麻   </e2>   成分 公诉 机关 认为 被告人 XXXXXXXXXX 到案 后能 如实 供述 自己 的 犯罪行为 建议 判处 被告人 拘役 四个 月 以下 并 处罚金 之 刑罚,0
NA,上海市 长宁区 人民检察院 指控 2015 年 11月 2 4日 15 时许 被告人 XXXXXXXXXX 与 购毒 人 XX 另行 处理 通过 手机 联系 商 定购 毒   <e1>   当日下午17时   </e1>   许 根据 事先 约定 被告人 至 本市 长宁区 凯旋路 XXX 号 莫泰 168 酒店 门口 以 人民币 500 元 的 价格 将 1 包 绿色 植   <e2>   XX   </e2>   卖 给 XX 交易 时 被 民警 当场 抓获 民警 从 被告人 身上 查获 毒资 人民币 500 元 从 XX 身上 绿色 植株 1 包经 检验 上述 绿色 植株 净重 14.27 克 检出 大麻 成分 公诉 机关 认为 被告人 XXXXXXXXXX 到案 后能 如实 供述 自己 的 犯罪行为 建议 判处 被告人 拘役 四个 月 以下 并 处罚金 之 刑罚,4
NA,上海市 长宁区 人民检察院 指控 2015 年 11月 2 4日 15 时许 被告人   <e1>   XXXXXXXXXX   </e1>   与 购毒 人 XX 另行 处理 通过 手机 联系 商 定购 毒 当日下午17时 许 根据 事先 约定 被告人 至 本市 长宁区 凯旋路 XXX 号 莫泰 168 酒店 门口 以 人民币 500 元 的 价格 将 1 包 绿色 植株 贩卖 给 XX 交易 时 被 民警 当场 抓获 民警 从 被告人 身上 查获 毒资 人民币 500 元 从 XX 身上 绿色 植株 1 包经 检验 上述 绿色 植株 净重 14.27 克 检出   <e2>   大麻   </e2>   成分 公诉 机关 认为 被告人 XXXXXXXXXX 到案 后能 如实 供述 自己 的 犯罪行为 建议 判处 被告人 拘役 四个 月 以下 并 处罚金 之 刑罚,4
provide_shelter_for,经 审理 查明 2014年3月25日 被告人   <e1>   黎某   </e1>   登记 入住 平南县 大安镇 名诚 宾馆 8502 房后 在 该 房间 容留   <e2>   黎X甲   </e2>   黎X乙 黎X丙 蒙XX 1999年9月 出生 吸食毒品 冰毒,3
provide_shelter_for,经 审理 查明 2014年3月25日 被告人   <e1>   黎某   </e1>   登记 入住 平南县 大安镇 名诚 宾馆 8502 房后 在 该 房间 容留 黎X甲   <e2>   黎X乙   </e2>   黎X丙 蒙XX 1999年9月 出生 吸食毒品 冰毒,3
provide_shelter_for,经 审理 查明 2014年3月25日 被告人   <e1>   黎某   </e1>   登记 入住 平南县 大安镇 名诚 宾馆 8502 房后 在 该 房间 容留 黎X甲 黎X乙   <e2>   黎X丙   </e2>   蒙XX 1999年9月 出生 吸食毒品 冰毒,3
provide_shelter_for,经 审理 查明 2014年3月25日 被告人   <e1>   黎某   </e1>   登记 入住 平南县 大安镇 名诚 宾馆 8502 房后 在 该 房间 容留 黎X甲 黎X乙 黎X丙   <e2>   蒙XX   </e2>   1999年9月 出生 吸食毒品 冰毒,3
NA,经 审理 查明 2014年3月25日 被告人 黎某 登记 入住 平南县 大安镇 名诚 宾馆 8502 房后 在 该 房间 容留 黎X甲 黎X乙 黎X丙 蒙XX   <e1>   1999年9月   </e1>   出生 吸食毒品   <e2>   冰毒   </e2>  ,4
NA,经 审理 查明   <e1>   2014年3月25日   </e1>   被告人 黎某 登记 入住 平南县 大安镇 名诚 宾馆 8502 房后 在 该 房间 容留 黎X甲   <e2>   黎X丙   </e2>   黎X丙 蒙XX 1999年9月 出生 吸食毒品 冰毒,4
provide_shelter_for,霍邱县 人民检察院 指控 余某甲 与 曹某 1998年1月8日 出生 系 朋友 关系 2015 年 7 月 9 日 凌晨 1 时许 余某甲 与 曹某 从 冯甲 家中 到 余某甲 驾驶 的 车内   <e1>   余某甲   </e1>   容留   <e2>   曹某   </e2>   在 车内 吸食 甲基安非他命 冰毒 公诉 机关 针对 其 指控 的 事实 当庭 举示 了 辨认 笔录 检测 记录 书证 证人 证言 被告人 供述 等 证据 证实 认为 被告人 余某甲 的 行为 触犯 了 中华人民共和国 刑法 第 三百五十 四条 的 规定 构成 容留 他人 吸毒 罪 提请 本院 依法 判处,3
NA,霍邱县 人民检察院 指控 余某甲 与   <e1>   曹某   </e1>   1998年1月8日 出生 系 朋友 关系 2015 年 7 月 9 日 凌晨 1 时许 余某甲 与 曹某 从 冯甲 家中 到 余某甲 驾驶   <e2>   余某甲   </e2>   余某甲 容留 曹某 在 车内 吸食 甲基安非他命 冰毒 公诉 机关 针对 其 指控 的 事实 当庭 举示 了 辨认 笔录 检测 记录 书证 证人 证言 被告人 供述 等 证据 证实 认为 被告人 余某甲 的 行为 触犯 了 中华人民共和国 刑法 第 三百五十 四条 的 规定 构成 容留 他人 吸毒 罪 提请 本院 依法 判处,4
NA,霍邱县 人民检察院 指控 余某甲 与 曹某   <e1>   1998年1月8日   </e1>   出生 系 朋友 关系 2015 年 7 月 9 日 凌晨 1 时许 余某甲 与 曹某 从 冯甲 家中 到 余某甲 驾驶 的 车内 余某甲 容留 曹某 在   <e2>   甲基安非他命   </e2>   安非他命 冰毒 公诉 机关 针对 其 指控 的 事实 当庭 举示 了 辨认 笔录 检测 记录 书证 证人 证言 被告人 供述 等 证据 证实 认为 被告人 余某甲 的 行为 触犯 了 中华人民共和国 刑法 第 三百五十 四条 的 规定 构成 容留 他人 吸毒 罪 提请 本院 依法 判处,4
sell_drugs_to,公诉 机关 指控 2016 年 3 月 20 日 11 时 21 分许 被告人   <e1>   徐某某   </e1>   和   <e2>   李某某   </e2>   通过 电话 联系 交易 毒品 后 到 六盘水市 钟山区 老 供电局 路口 边以 人民币 200 元 的 价格 将 净重 0.05 克 的 海洛因 零包 一包 贩卖 给 李某某 交易 结束 即 被 公安民警 抓获 当场 收缴 海洛因 零包 一包 及 作案 联系 用 的 通讯 工具 自然 派 手机 一部 认为 被告人 徐某某 具有 如下 量刑 情节 归案 后 如实 供述 其 罪行 认定 的 证据 有 证人 证言 抓获 经过 户籍 证明 扣押 笔录 及 扣押 决定书 称量 笔录 毒品 收据 及 鉴定 文书 现场 辨认 笔录 及 刑事 照片 辨认 笔录 搜查 笔录 提取 笔录 被告人 徐某某 的 供述 等 建议 以 贩卖毒品 罪 对 被告人 徐某某 在 有期徒刑 六个月 至 一年 零六个 月 之间 处刑 及 并 处罚金,1
traffic_in,公诉 机关 指控 2016 年 3 月 20 日 11 时 21 分许 被告人   <e1>   徐某某   </e1>   和 李某某 通过 电话 联系 交易 毒品 后 到 六盘水市 钟山区 老 供电局 路口 边以 人民币 200 元 的 价格 将 净重 0.05 克 的   <e2>   海洛因   </e2>   零包 一包 贩卖 给 李某某 交易 结束 即 被 公安民警 抓获 当场 收缴 海洛因 零包 一包 及 作案 联系 用 的 通讯 工具 自然 派 手机 一部 认为 被告人 徐某某 具有 如下 量刑 情节 归案 后 如实 供述 其 罪行 认定 的 证据 有 证人 证言 抓获 经过 户籍 证明 扣押 笔录 及 扣押 决定书 称量 笔录 毒品 收据 及 鉴定 文书 现场 辨认 笔录 及 刑事 照片 辨认 笔录 搜查 笔录 提取 笔录 被告人 徐某某 的 供述 等 建议 以 贩卖毒品 罪 对 被告人 徐某某 在 有期徒刑 六个月 至 一年 零六个 月 之间 处刑 及 并 处罚金,0
NA,公诉 机关 指控 2016 年 3 月 20 日 11 时 21 分许 被告人 徐某某 和 李某某 通过 电话 联系 交易 毒品 后 到 六盘水市 钟山区 老 供电局 路口 边以 人民币 200 元 的 价格 将 净重 0.05 克 的 海洛因 零包 一包 贩卖 给 李某某 交易 结束 即 被 公安民警 抓获 当场 收缴 海洛因 零包 一包 及 作案 联系 用 的 通讯 工具 自然 派 手机 一部 认为 被告人   <e1>   徐某某   </e1>   具有 如下 量刑 情节 归案 后 如实 供述 其 罪行 认定 的 证据 有 证人 证言 抓获 经过 户籍 证明 扣押 笔录 及 扣押 决定书 称量 笔录 毒品 收据 及 鉴定 文书 现场 辨认 笔录 及 刑事 照片 辨认 笔录 搜查 笔录 提取 笔录 被告人 徐某某 的 供述 等 建议 以 贩卖毒品 罪   <e2>   徐某某   </e2>   人 徐某某 在 有期徒刑 六个月 至 一年 零六个 月 之间 处刑 及 并 处罚金,4
NA,公诉 机关 指控 2016 年 3 月 20 日 11 时 21 分许 被告人 徐某某 和   <e1>   李某某   </e1>   通过 电话 联系 交易 毒品 后 到 六盘水市 钟山区 老 供电局 路口 边以 人民币 200 元 的 价格 将 净重 0.05 克 的 海洛因 零包 一   <e2>   李某某   </e2>   给 李某某 交易 结束 即 被 公安民警 抓获 当场 收缴 海洛因 零包 一包 及 作案 联系 用 的 通讯 工具 自然 派 手机 一部 认为 被告人 徐某某 具有 如下 量刑 情节 归案 后 如实 供述 其 罪行 认定 的 证据 有 证人 证言 抓获 经过 户籍 证明 扣押 笔录 及 扣押 决定书 称量 笔录 毒品 收据 及 鉴定 文书 现场 辨认 笔录 及 刑事 照片 辨认 笔录 搜查 笔录 提取 笔录 被告人 徐某某 的 供述 等 建议 以 贩卖毒品 罪 对 被告人 徐某某 在 有期徒刑 六个月 至 一年 零六个 月 之间 处刑 及 并 处罚金,4
traffic_in,经 审理 查明 2013年5月7日21时 许买毒 人员 文某财 外号 小文 电话 联系 被告人 黄某 求购 毒品 双方 约定 在 深圳市 龙华 新区 民治 街道 XX 酒店 门口 见面 交易 当晚 23 时许   <e1>   黄某   </e1>   在 XX 酒店 大门口 的 过道 处 将 一小包   <e2>   冰毒   </e2>   以 260 元 人民币 的 价格 卖 给 文某财 在 准备 离开 时 被 民警 当场 抓获 从 黄某 身上 缴获 毒资 260 元 人民币 从 文某财 处 缴获 疑似 毒品 的 固态 晶状 物品 一小包 重0.95克 从中 检出 甲基苯丙胺,0
sell_drugs_to,经 审理 查明 2013年5月7日21时 许买毒 人员 文某财 外号 小文 电话 联系 被告人 黄某 求购 毒品 双方 约定 在 深圳市 龙华 新区 民治 街道 XX 酒店 门口 见面 交易 当晚 23 时许   <e1>   黄某   </e1>   在 XX 酒店 大门口 的 过道 处 将 一小包 冰毒 以 260 元 人民币 的 价格 卖 给   <e2>   文某财   </e2>   在 准备 离开 时 被 民警 当场 抓获 从 黄某 身上 缴获 毒资 260 元 人民币 从 文某财 处 缴获 疑似 毒品 的 固态 晶状 物品 一小包 重0.95克 从中 检出 甲基苯丙胺,1
NA,经 审理 查明 2013年5月7日21时 许买毒 人员 文某财 外号 小文 电话 联系 被告人   <e1>   黄某   </e1>   求购 毒品 双方 约定 在 深圳市 龙华 新区 民治 街道 XX 酒店 门口 见面 交易 当晚 23 时许 黄某 在 XX 酒店 大门口 的 过道 处 将 一小包 冰毒 以 260 元 人民币 的 价格 卖 给 文某财 在 准备 离开 时 被 民警 当场 抓获 从 黄某 身上 缴获 毒资 260 元 人民币 从   <e2>   文某财   </e2>   处 缴获 疑似 毒品 的 固态 晶状 物品 一小包 重0.95克 从中 检出 甲基苯丙胺,4
NA,经 审理 查明 2013年5月7日21时 许买毒 人员 文某财 外号 小文 电话 联系 被告人 黄某 求购 毒品 双方 约定 在 深圳市 龙华 新区 民治 街道 XX 酒店 门口 见面 交易 当晚 23 时许   <e1>   黄某   </e1>   在 XX 酒店 大门口 的 过道 处 将 一小包 冰毒 以 260 元 人民币 的   <e2>   文某财   </e2>   给 文某财 在 准备 离开 时 被 民警 当场 抓获 从 黄某 身上 缴获 毒资 260 元 人民币 从 文某财 处 缴获 疑似 毒品 的 固态 晶状 物品 一小包 重0.95克 从中 检出 甲基苯丙胺,4
sell_drugs_to,广西壮族自治区 鹿寨县 人民检察院 指控 2014年3月10日 22 时许 被告人   <e1>   文某   </e1>   通过 小钟 另案处理 得到 毒品 后 在 鹿寨县 鹿寨 镇 广场 路 附近 老 消防队 对面 的 一个 院子 门口 贩卖毒品 冰毒 给   <e2>   陈某   </e2>   另案处理 时 被 公安民警 当场 抓获 并 缴获 毒品 冰毒 1 小袋 及 贩卖毒品 所得 毒资 200 元 人民币 经 当面 称量 该 毒品 冰毒 毛重 0.53 克 净重 0.40 克经 柳州市 公安局 鉴定 被告人 文某 贩卖 给 陈某 的 毒品 检出 甲基 笨 丙胺 成份,1
traffic_in,广西壮族自治区 鹿寨县 人民检察院 指控 2014年3月10日 22 时许 被告人   <e1>   文某   </e1>   通过 小钟 另案处理 得到 毒品 后 在 鹿寨县 鹿寨 镇 广场 路 附近 老 消防队 对面 的 一个 院子 门口 贩卖毒品   <e2>   冰毒   </e2>   给 陈某 另案处理 时 被 公安民警 当场 抓获 并 缴获 毒品 冰毒 1 小袋 及 贩卖毒品 所得 毒资 200 元 人民币 经 当面 称量 该 毒品 冰毒 毛重 0.53 克 净重 0.40 克经 柳州市 公安局 鉴定 被告人 文某 贩卖 给 陈某 的 毒品 检出 甲基 笨 丙胺 成份,0
